 18.73040   0.00000   9.45246   0.84000  -0.90000 -188.61605
 17.55463   0.00000   9.44961   0.88000  -0.90000 -159.29914
 16.41166   0.00000   9.37892   0.92000  -0.90000 -131.53520
 15.30428   0.00000   9.24620   0.96000  -0.90000 -105.40885
 14.49826   0.00000   9.10932   0.99000  -0.90000 -86.90716
 13.45720   0.00000   8.88128   1.03000  -0.90000 -63.68213
 12.45501   0.00000   8.60565   1.07000  -0.90000 -42.05390
 11.49157   0.00000   8.28685   1.11000  -0.90000 -21.92843
 10.56619   0.00000   7.92873   1.15000  -0.90000  -3.17793
  9.89645   0.00000   7.63631   1.18000  -0.90000  10.07687
  9.03463   0.00000   7.21674   1.22000  -0.90000  26.82097
  8.20669   0.00000   6.76505   1.26000  -0.90000  42.70129
  7.41044   0.00000   6.28244   1.30000  -0.90000  57.97119
  6.64334   0.00000   5.76914   1.34000  -0.90000  72.93867
 22.98891  -0.00000 -25.47891  -0.90000  -0.90000  97.08623
 23.84461  -0.00000 -25.37369  -0.86000  -0.89000  87.79833
 24.57184  -0.00000 -25.28493  -0.82000  -0.89000  73.92196
 25.30981  -0.00000 -25.15033  -0.78000  -0.89000  59.31829
 26.05876  -0.00000 -24.96731  -0.74000  -0.89000  43.73853
 26.62740  -0.00000 -24.79651  -0.71000  -0.89000  31.28217
 27.53200  -0.00000 -24.45904  -0.67000  -0.88000  18.18540
 28.30645  -0.00000 -24.12695  -0.63000  -0.88000  -1.03810
 29.08632  -0.00000 -23.73429  -0.59000  -0.88000 -21.92316
 29.86839  -0.00000 -23.27757  -0.55000  -0.88000 -44.58552
 30.45397  -0.00000 -22.89093  -0.52000  -0.88000 -62.79818
 31.36747  -0.00000 -22.24918  -0.48000  -0.87000 -83.83542
 32.13216  -0.00000 -21.59945  -0.44000  -0.87000 -111.70790
 32.87953  -0.00000 -20.87443  -0.40000  -0.87000 -141.45136
 33.60243  -0.00000 -20.07228  -0.36000  -0.87000 -172.94899
 34.12380  -0.00000 -19.41941  -0.33000  -0.87000 -197.61250
 34.92207  -0.00000 -18.41319  -0.29000  -0.86000 -227.35419
 35.53489  -0.00000 -17.39674  -0.25000  -0.86000 -262.74157
 36.09052  -0.00000 -16.30491  -0.21000  -0.86000 -298.82398
 36.57935  -0.00000 -15.14117  -0.17000  -0.86000 -335.11724
 36.89637  -0.00000 -14.22412  -0.14000  -0.86000 -362.14437
 37.38292  -0.00000 -12.87779  -0.10000  -0.85000 -394.96217
 37.63980  -0.00000 -11.54664  -0.06000  -0.85000 -429.37858
 37.79647  -0.00000 -10.17018  -0.02000  -0.85000 -461.73981
 37.84402  -0.00000  -9.11441   0.01000  -0.85000 -484.25774
 37.82891  -0.00000  -8.04397   0.04000  -0.85000 -504.96735
 37.84540  -0.00000  -6.53087   0.08000  -0.84000 -529.76009
 37.60696  -0.00000  -5.08621   0.12000  -0.84000 -550.62187
 37.24985  -0.00000  -3.65146   0.16000  -0.84000 -566.80368
 36.77504  -0.00000  -2.24029   0.20000  -0.84000 -577.94602
 36.34341  -0.00000  -1.20553   0.23000  -0.84000 -582.85201
 35.80810   0.00000   0.20685   0.27000  -0.83000 -588.65390
 35.03077   0.00000   1.48561   0.31000  -0.83000 -585.83800
 34.15649   0.00000   2.69427   0.35000  -0.83000 -577.79480
 33.19466   0.00000   3.82322   0.39000  -0.83000 -564.80341
 32.42209   0.00000   4.61272   0.42000  -0.83000 -552.04746
 31.46969   0.00000   5.66105   0.46000  -0.82000 -538.10566
 30.32330   0.00000   6.53478   0.50000  -0.82000 -514.20662
 29.13171   0.00000   7.30794   0.54000  -0.82000 -487.20301
 27.90663   0.00000   7.97923   0.58000  -0.82000 -457.72925
 26.97267   0.00000   8.41596   0.61000  -0.82000 -434.38738
 25.85257   0.00000   8.99024   0.65000  -0.81000 -410.04003
 24.59159   0.00000   9.38720   0.69000  -0.81000 -377.03809
 23.33554   0.00000   9.69032   0.73000  -0.81000 -343.74316
 22.09240   0.00000   9.90429   0.77000  -0.81000 -310.63666
 21.17268   0.00000  10.00941   0.80000  -0.81000 -286.17998
 20.10449   0.00000  10.16258   0.84000  -0.80000 -262.12691
 18.92872   0.00000  10.15973   0.88000  -0.80000 -231.26121
 17.78575   0.00000  10.08903   0.92000  -0.80000 -201.71325
 16.67836   0.00000   9.95631   0.96000  -0.80000 -173.62773
 15.87235   0.00000   9.81944   0.99000  -0.80000 -153.57507
 14.96768   0.00000   9.67626   1.03000  -0.79000 -135.12645
 13.96549   0.00000   9.40063   1.07000  -0.79000 -111.09065
 13.00205   0.00000   9.08184   1.11000  -0.79000 -88.56119
 12.07667   0.00000   8.72372   1.15000  -0.79000 -67.44928
 11.40693   0.00000   8.43129   1.18000  -0.79000 -52.47221
 10.68129   0.00000   8.09924   1.22000  -0.78000 -39.44192
  9.85336   0.00000   7.64756   1.26000  -0.78000 -21.28140
  9.05711   0.00000   7.16494   1.30000  -0.78000  -3.90515
  8.29000   0.00000   6.65164   1.34000  -0.78000  12.96103
 22.98891  -0.00000 -25.47891  -0.90000  -0.90000  97.08623
 23.84461  -0.00000 -25.37369  -0.86000  -0.89000  87.79833
 24.57184  -0.00000 -25.28493  -0.82000  -0.89000  73.92196
 25.44788  -0.00000 -25.08785  -0.78000  -0.88000  63.77228
 26.19683  -0.00000 -24.90483  -0.74000  -0.88000  48.28351
 26.76547  -0.00000 -24.73403  -0.71000  -0.88000  35.89357
 27.66986  -0.00000 -24.39419  -0.67000  -0.87000  22.92383
 28.44430  -0.00000 -24.06210  -0.63000  -0.87000   3.77125
 29.36185  -0.00000 -23.60221  -0.59000  -0.86000 -12.14695
 30.14391  -0.00000 -23.14549  -0.55000  -0.86000 -34.73894
 30.72949  -0.00000 -22.75885  -0.52000  -0.86000 -52.93097
 31.64262  -0.00000 -22.11229  -0.48000  -0.85000 -73.90583
 32.40730  -0.00000 -21.46256  -0.44000  -0.85000 -101.87562
 33.29198  -0.00000 -20.66542  -0.40000  -0.84000 -126.90015
 34.01488  -0.00000 -19.86327  -0.36000  -0.84000 -158.80318
 34.53625  -0.00000 -19.21040  -0.33000  -0.84000 -183.86862
 35.33398  -0.00000 -18.19681  -0.29000  -0.83000 -214.17432
 35.94680  -0.00000 -17.18036  -0.25000  -0.83000 -250.42432
 36.63938  -0.00000 -16.01141  -0.21000  -0.82000 -283.71315
 37.12821  -0.00000 -14.84767  -0.17000  -0.82000 -321.65488
 37.44523  -0.00000 -13.93062  -0.14000  -0.82000 -350.08018
 37.93107  -0.00000 -12.57429  -0.10000  -0.81000 -384.88010
 38.18795  -0.00000 -11.24314  -0.06000  -0.81000 -421.62851
 38.48120  -0.00000  -9.78443  -0.02000  -0.80000 -455.17151
 38.52875  -0.00000  -8.72865   0.01000  -0.80000 -480.23542
 38.51364  -0.00000  -7.65821   0.04000  -0.80000 -503.59863
 38.52922  -0.00000  -6.13236   0.08000  -0.79000 -532.06406
 38.29078  -0.00000  -4.68770   0.12000  -0.79000 -556.73988
 38.06985  -0.00000  -3.16543   0.16000  -0.78000 -578.78053
 37.59504  -0.00000  -1.75426   0.20000  -0.78000 -594.54052
 37.16342  -0.00000  -0.71950   0.23000  -0.78000 -602.84036
 36.62695   0.00000   0.70849   0.27000  -0.77000 -613.22406
 35.84961   0.00000   1.98724   0.31000  -0.77000 -614.59787
 35.11108   0.00000   3.28884   0.35000  -0.76000 -616.02171
 34.14924   0.00000   4.41778   0.39000  -0.76000 -607.17000
 33.37667   0.00000   5.20729   0.42000  -0.76000 -597.20841
 32.42280   0.00000   6.27418   0.46000  -0.75000 -587.02726
 31.27641   0.00000   7.14790   0.50000  -0.75000 -565.93270
 30.22002   0.00000   8.01955   0.54000  -0.74000 -549.20001
 28.99495   0.00000   8.69083   0.58000  -0.74000 -521.72034
 28.06099   0.00000   9.12756   0.61000  -0.74000 -499.47930
 26.93902   0.00000   9.72347   0.65000  -0.73000 -476.83608
 25.67804   0.00000  10.12043   0.69000  -0.73000 -444.30021
 24.55657   0.00000  10.52772   0.73000  -0.72000 -419.82214
 23.31343   0.00000  10.74168   0.77000  -0.72000 -386.21781
 22.39371   0.00000  10.84681   0.80000  -0.72000 -361.10610
 21.32316   0.00000  11.02478   0.84000  -0.71000 -336.78744
 20.14739   0.00000  11.02193   0.88000  -0.71000 -304.42983
 19.13826   0.00000  11.06122   0.92000  -0.70000 -281.61381
 18.03088   0.00000  10.92850   0.96000  -0.70000 -251.39542
 17.22486   0.00000  10.79163   0.99000  -0.70000 -229.64476
 16.31722   0.00000  10.67653   1.03000  -0.69000 -209.90110
 15.31503   0.00000  10.40091   1.07000  -0.69000 -183.45985
 14.48456   0.00000  10.19807   1.11000  -0.68000 -166.11651
 13.55918   0.00000   9.83995   1.15000  -0.68000 -142.39077
 12.88943   0.00000   9.54752   1.18000  -0.68000 -125.50417
 12.16008   0.00000   9.24695   1.22000  -0.67000 -111.17843
 11.33215   0.00000   8.79526   1.26000  -0.67000 -90.70680
 10.66783   0.00000   8.43471   1.30000  -0.66000 -77.98765
  9.90073   0.00000   7.92141   1.34000  -0.66000 -59.04125
 22.98891  -0.00000 -25.47891  -0.90000  -0.90000  97.08623
 23.84461  -0.00000 -25.37369  -0.86000  -0.89000  87.79833
 24.70990  -0.00000 -25.22245  -0.82000  -0.88000  78.28583
 25.44788  -0.00000 -25.08785  -0.78000  -0.88000  63.77228
 26.33469  -0.00000 -24.83998  -0.74000  -0.87000  52.87492
 26.90333  -0.00000 -24.66919  -0.71000  -0.87000  40.55050
 27.80753  -0.00000 -24.32696  -0.67000  -0.86000  27.71067
 28.71945  -0.00000 -23.92521  -0.63000  -0.85000  13.53623
 29.49933  -0.00000 -23.53255  -0.59000  -0.85000  -7.18512
 30.41870  -0.00000 -23.00371  -0.55000  -0.84000 -24.69449
 31.00427  -0.00000 -22.61707  -0.52000  -0.84000 -42.87083
 31.91704  -0.00000 -21.96557  -0.48000  -0.83000 -63.76653
 32.81868  -0.00000 -21.23872  -0.44000  -0.82000 -86.73292
 33.56605  -0.00000 -20.51370  -0.40000  -0.82000 -116.93660
 34.42572  -0.00000 -19.63188  -0.36000  -0.81000 -144.18778
 34.94710  -0.00000 -18.97901  -0.33000  -0.81000 -169.67671
 35.74428  -0.00000 -17.95777  -0.29000  -0.80000 -200.50704
 36.49349  -0.00000 -16.85645  -0.25000  -0.79000 -233.26145
 37.04912  -0.00000 -15.76462  -0.21000  -0.79000 -271.84352
 37.67414  -0.00000 -14.51336  -0.17000  -0.78000 -307.41346
 37.99116  -0.00000 -13.59631  -0.14000  -0.78000 -337.30837
 38.47620  -0.00000 -12.22944  -0.10000  -0.77000 -374.04527
 38.86881  -0.00000 -10.80536  -0.06000  -0.76000 -410.97491
 39.02548  -0.00000  -9.42890  -0.02000  -0.76000 -449.22947
 39.20851  -0.00000  -8.27744   0.01000  -0.75000 -475.34051
 39.19340  -0.00000  -7.20700   0.04000  -0.75000 -501.52757
 39.20779  -0.00000  -5.66755   0.08000  -0.74000 -533.66785
 39.10425  -0.00000  -4.12159   0.12000  -0.73000 -563.39394
 38.74714  -0.00000  -2.68684   0.16000  -0.73000 -588.39993
 38.40691  -0.00000  -1.17151   0.20000  -0.72000 -610.95668
 37.97528  -0.00000  -0.13675   0.23000  -0.72000 -622.95602
 37.43708   0.00000   1.30809   0.27000  -0.71000 -638.03786
 36.79358   0.00000   2.69683   0.31000  -0.70000 -648.87093
 35.91931   0.00000   3.90550   0.35000  -0.70000 -649.76042
 35.09089   0.00000   5.14740   0.39000  -0.69000 -651.19871
 34.31833   0.00000   5.93690   0.42000  -0.69000 -644.43150
 33.36194   0.00000   7.02407   0.46000  -0.68000 -638.24264
 32.34802   0.00000   8.01679   0.50000  -0.67000 -628.35671
 31.15643   0.00000   8.78996   0.54000  -0.67000 -606.75876
 30.06329   0.00000   9.58331   0.58000  -0.66000 -590.21158
 29.12933   0.00000  10.02004   0.61000  -0.66000 -569.45201
 28.00381   0.00000  10.63982   0.65000  -0.65000 -548.78261
 26.87356   0.00000  11.16508   0.69000  -0.64000 -526.55909
 25.61752   0.00000  11.46821   0.73000  -0.64000 -493.65317
 24.50443   0.00000  11.81364   0.77000  -0.63000 -469.53859
 23.58470   0.00000  11.91877   0.80000  -0.63000 -444.02899
 22.50926   0.00000  12.12436   0.84000  -0.62000 -419.67465
 21.46205   0.00000  12.25941   0.88000  -0.61000 -395.64379
 20.31907   0.00000  12.18872   0.92000  -0.61000 -362.66001
 19.33941   0.00000  12.19717   0.96000  -0.60000 -340.03395
 18.53339   0.00000  12.06029   0.99000  -0.60000 -316.69758
 17.61916   0.00000  11.97671   1.03000  -0.59000 -295.84919
 16.74284   0.00000  11.84886   1.07000  -0.58000 -276.09883
 15.77940   0.00000  11.53007   1.11000  -0.58000 -248.58507
 14.97887   0.00000  11.32307   1.15000  -0.57000 -231.21901
 14.30913   0.00000  11.03065   1.18000  -0.57000 -212.46239
 13.57108   0.00000  10.76558   1.22000  -0.56000 -197.10096
 12.86576   0.00000  10.47179   1.26000  -0.55000 -182.77057
 12.06951   0.00000   9.98917   1.30000  -0.55000 -161.05296
 11.42380   0.00000   9.63719   1.34000  -0.54000 -148.54546
 22.98891  -0.00000 -25.47891  -0.90000  -0.90000  97.08623
 23.84461  -0.00000 -25.37369  -0.86000  -0.89000  87.79833
 24.70990  -0.00000 -25.22245  -0.82000  -0.88000  78.28583
 25.58574  -0.00000 -25.02301  -0.78000  -0.87000  68.27377
 26.47235  -0.00000 -24.77275  -0.74000  -0.86000  57.51621
 27.04099  -0.00000 -24.60195  -0.71000  -0.86000  45.25675
 27.94501  -0.00000 -24.25730  -0.67000  -0.85000  32.54996
 28.85675  -0.00000 -23.85309  -0.63000  -0.84000  18.50068
 29.77376  -0.00000 -23.38583  -0.59000  -0.83000   2.90992
 30.69277  -0.00000 -22.85199  -0.55000  -0.82000 -14.41078
 31.27835  -0.00000 -22.46535  -0.52000  -0.82000 -32.57326
 32.19076  -0.00000 -21.80878  -0.48000  -0.81000 -53.37092
 33.09203  -0.00000 -21.07680  -0.44000  -0.80000 -76.30230
 33.97580  -0.00000 -20.26691  -0.40000  -0.79000 -101.46481
 34.83488  -0.00000 -19.37724  -0.36000  -0.78000 -128.91353
 35.35626  -0.00000 -18.72437  -0.33000  -0.78000 -154.83717
 36.15283  -0.00000 -17.69518  -0.29000  -0.77000 -186.14662
 36.90138  -0.00000 -16.58580  -0.25000  -0.76000 -219.55547
 37.59249  -0.00000 -15.39828  -0.21000  -0.75000 -254.87652
 38.21652  -0.00000 -14.13607  -0.17000  -0.74000 -291.84382
 38.53354  -0.00000 -13.21902  -0.14000  -0.74000 -323.26270
 39.01752  -0.00000 -11.84106  -0.10000  -0.73000 -361.88483
 39.40898  -0.00000 -10.40575  -0.06000  -0.72000 -400.96764
 39.69987  -0.00000  -8.92223  -0.02000  -0.71000 -439.97307
 39.88126  -0.00000  -7.75646   0.01000  -0.70000 -468.41419
 39.86615  -0.00000  -6.68602   0.04000  -0.70000 -497.58903
 39.87876  -0.00000  -5.13208   0.08000  -0.69000 -533.41812
 39.77328  -0.00000  -3.57147   0.12000  -0.68000 -567.02645
 39.54864  -0.00000  -2.01772   0.16000  -0.67000 -597.83207
 39.20577  -0.00000  -0.48450   0.20000  -0.66000 -625.30415
 38.77414   0.00000   0.55026   0.23000  -0.66000 -641.35654
 38.23306   0.00000   2.01322   0.27000  -0.65000 -661.32002
 37.58646   0.00000   3.42028   0.31000  -0.64000 -676.92517
 36.84224   0.00000   4.76042   0.35000  -0.63000 -688.00067
 36.00973   0.00000   6.02403   0.39000  -0.62000 -694.49079
 35.23717   0.00000   6.81354   0.42000  -0.62000 -691.46084
 34.27637   0.00000   7.92266   0.46000  -0.61000 -689.63981
 33.25769   0.00000   8.93755   0.50000  -0.60000 -683.69505
 32.19293   0.00000   9.85518   0.54000  -0.59000 -673.95823
 31.09372   0.00000  10.67425   0.58000  -0.58000 -660.82868
 30.15976   0.00000  11.11098   0.61000  -0.58000 -642.16948
 29.02775   0.00000  11.75672   0.65000  -0.57000 -623.94021
 27.89054   0.00000  12.30818   0.69000  -0.56000 -603.65614
 26.75711   0.00000  12.76920   0.73000  -0.55000 -581.79753
 25.63537   0.00000  13.14447   0.77000  -0.54000 -558.82556
 24.71564   0.00000  13.24960   0.80000  -0.54000 -533.46719
 23.63097   0.00000  13.48527   0.84000  -0.53000 -509.50080
 22.57394   0.00000  13.65063   0.88000  -0.52000 -485.53313
 21.54825   0.00000  13.75163   0.92000  -0.51000 -461.86792
 20.55663   0.00000  13.79409   0.96000  -0.50000 -438.76054
 19.75061   0.00000  13.65721   0.99000  -0.50000 -414.25129
 18.82370   0.00000  13.60785   1.03000  -0.49000 -392.63536
 17.93397   0.00000  13.51443   1.07000  -0.48000 -372.05473
 17.08120   0.00000  13.38137   1.11000  -0.47000 -352.60494
 16.26463   0.00000  13.21251   1.15000  -0.46000 -334.35184
 15.59489   0.00000  12.92008   1.18000  -0.46000 -314.06149
 14.83991   0.00000  12.69331   1.22000  -0.45000 -298.02263
 14.11677   0.00000  12.43797   1.26000  -0.44000 -283.23917
 13.42316   0.00000  12.15522   1.30000  -0.43000 -269.71157
 12.75646   0.00000  11.84533   1.34000  -0.42000 -257.43986
 22.98891  -0.00000 -25.47891  -0.90000  -0.90000  97.08623
 23.84461  -0.00000 -25.37369  -0.86000  -0.89000  87.79833
 24.70990  -0.00000 -25.22245  -0.82000  -0.88000  78.28583
 25.58574  -0.00000 -25.02301  -0.78000  -0.87000  68.27377
 26.47235  -0.00000 -24.77275  -0.74000  -0.86000  57.51621
 27.17847  -0.00000 -24.53229  -0.71000  -0.85000  50.01588
 28.08231  -0.00000 -24.18518  -0.67000  -0.84000  37.44552
 28.99388  -0.00000 -23.77849  -0.63000  -0.83000  23.52527
 29.91070  -0.00000 -23.30871  -0.59000  -0.82000   8.05200
 30.82954  -0.00000 -22.77232  -0.55000  -0.81000  -9.16732
 31.55170  -0.00000 -22.30343  -0.52000  -0.80000 -21.99768
 32.46374  -0.00000 -21.64166  -0.48000  -0.79000 -42.67625
 33.36461  -0.00000 -20.90441  -0.44000  -0.78000 -65.55032
 34.24795  -0.00000 -20.08918  -0.40000  -0.77000 -90.72913
 35.10658  -0.00000 -19.19411  -0.36000  -0.76000 -118.27993
 35.76344  -0.00000 -18.44555  -0.33000  -0.75000 -139.16979
 36.55924  -0.00000 -17.40809  -0.29000  -0.74000 -170.90528
 37.30697  -0.00000 -16.29034  -0.25000  -0.73000 -204.91635
 37.99718  -0.00000 -15.09435  -0.21000  -0.72000 -241.02993
 38.62023  -0.00000 -13.82355  -0.17000  -0.71000 -278.99124
 39.07109  -0.00000 -12.79651  -0.14000  -0.70000 -307.42215
 39.55359  -0.00000 -11.40690  -0.10000  -0.69000 -347.86394
 39.94343  -0.00000  -9.95979  -0.06000  -0.68000 -389.04594
 40.23257  -0.00000  -8.46433  -0.02000  -0.67000 -430.42100
 40.41205  -0.00000  -7.28649   0.01000  -0.66000 -460.66486
 40.52830  -0.00000  -6.09089   0.04000  -0.65000 -490.66009
 40.53822  -0.00000  -4.52160   0.08000  -0.64000 -530.18220
 40.42983  -0.00000  -2.94547   0.12000  -0.63000 -567.70631
 40.20205  -0.00000  -1.37604   0.16000  -0.62000 -602.59865
 39.85579   0.00000   0.17303   0.20000  -0.61000 -634.27066
 39.55188   0.00000   1.34896   0.23000  -0.60000 -656.11052
 39.00627   0.00000   2.83121   0.27000  -0.59000 -681.16387
 38.35481   0.00000   4.25775   0.31000  -0.58000 -701.78701
 37.60539   0.00000   5.61754   0.35000  -0.57000 -717.73625
 36.76732   0.00000   6.90098   0.39000  -0.56000 -728.88898
 36.11738   0.00000   7.84838   0.42000  -0.55000 -735.59241
 35.14942   0.00000   8.98090   0.46000  -0.54000 -738.60369
 34.12313   0.00000  10.01939   0.50000  -0.53000 -737.08262
 33.05028   0.00000  10.96077   0.54000  -0.52000 -731.32628
 31.94249   0.00000  11.80374   0.58000  -0.51000 -721.71317
 31.12429   0.00000  12.41566   0.61000  -0.50000 -714.44685
 29.98157   0.00000  13.08895   0.65000  -0.49000 -699.27604
 28.83304   0.00000  13.66812   0.69000  -0.48000 -681.53053
 27.68767   0.00000  14.15698   0.73000  -0.47000 -661.71739
 26.55334   0.00000  14.56020   0.77000  -0.46000 -640.33370
 25.74046   0.00000  14.85813   0.80000  -0.45000 -626.12496
 24.64048   0.00000  15.12538   0.84000  -0.44000 -603.14720
 23.56735   0.00000  15.32240   0.88000  -0.43000 -579.79981
 22.52478   0.00000  15.45511   0.92000  -0.42000 -556.44518
 21.51545   0.00000  15.52932   0.96000  -0.41000 -533.39789
 20.80505   0.00000  15.60289   0.99000  -0.40000 -519.14358
 19.85706   0.00000  15.58878   1.03000  -0.39000 -497.25080
 18.94530   0.00000  15.53058   1.07000  -0.38000 -476.29292
 18.06952   0.00000  15.43267   1.11000  -0.37000 -456.42768
 17.22895   0.00000  15.29888   1.15000  -0.36000 -437.78309
 16.64106   0.00000  15.23418   1.18000  -0.35000 -427.32105
 15.85801   0.00000  15.04572   1.22000  -0.34000 -411.05813
 15.10566   0.00000  14.82848   1.26000  -0.33000 -396.28263
 14.38171   0.00000  14.58361   1.30000  -0.32000 -383.08806
 13.68350   0.00000  14.31132   1.34000  -0.31000 -371.59015
 22.98891  -0.00000 -25.47891  -0.90000  -0.90000  97.08623
 23.98268  -0.00000 -25.31122  -0.86000  -0.88000  92.07700
 24.84776  -0.00000 -25.15761  -0.82000  -0.87000  82.69815
 25.72340  -0.00000 -24.95577  -0.78000  -0.86000  72.82574
 26.60983  -0.00000 -24.70309  -0.74000  -0.85000  62.21059
 27.31577  -0.00000 -24.46017  -0.71000  -0.84000  54.83127
 28.35638  -0.00000 -24.03346  -0.67000  -0.82000  47.41965
 29.26760  -0.00000 -23.62170  -0.63000  -0.81000  33.77010
 30.18406  -0.00000 -23.14679  -0.59000  -0.80000  18.54589
 31.10251  -0.00000 -22.60520  -0.55000  -0.79000   1.54476
 31.82428  -0.00000 -22.13104  -0.52000  -0.78000 -11.10693
 32.87162  -0.00000 -21.37101  -0.48000  -0.76000 -25.98806
 33.77179  -0.00000 -20.62559  -0.44000  -0.75000 -48.72914
 34.65437  -0.00000 -19.80210  -0.40000  -0.74000 -73.88331
 35.51217  -0.00000 -18.89865  -0.36000  -0.73000 -101.53660
 36.16813  -0.00000 -18.14162  -0.33000  -0.72000 -122.50933
 37.09679  -0.00000 -16.98559  -0.29000  -0.70000 -148.91437
 37.84303  -0.00000 -15.85618  -0.25000  -0.69000 -183.63193
 38.53163  -0.00000 -14.64839  -0.21000  -0.68000 -220.70868
 39.15293  -0.00000 -13.36566  -0.17000  -0.67000 -259.90673
 39.60188  -0.00000 -12.32654  -0.14000  -0.66000 -289.29525
 40.21304  -0.00000 -10.79641  -0.10000  -0.64000 -326.94471
 40.59997  -0.00000  -9.33379  -0.06000  -0.63000 -370.64564
 40.88597  -0.00000  -7.82265  -0.02000  -0.62000 -414.89844
 41.06208  -0.00000  -6.62896   0.01000  -0.61000 -447.29897
 41.17468  -0.00000  -5.41736   0.04000  -0.60000 -479.62357
 41.30657  -0.00000  -3.68413   0.08000  -0.58000 -520.74431
 41.19297  -0.00000  -2.08835   0.12000  -0.57000 -562.97719
 40.95964  -0.00000  -0.49909   0.16000  -0.56000 -602.82909
 40.60745   0.00000   1.06997   0.20000  -0.55000 -639.64287
 40.29722   0.00000   2.26604   0.23000  -0.54000 -665.13129
 39.86362   0.00000   3.93679   0.27000  -0.52000 -697.15991
 39.20357   0.00000   5.38724   0.31000  -0.51000 -723.94264
 38.44506   0.00000   6.77109   0.35000  -0.50000 -745.93656
 37.59737   0.00000   8.07872   0.39000  -0.49000 -762.93479
 36.93726   0.00000   9.05043   0.42000  -0.48000 -773.56261
 36.06739   0.00000  10.39663   0.46000  -0.46000 -787.42060
 35.02784   0.00000  11.46316   0.50000  -0.45000 -791.60872
 33.94105   0.00000  12.43266   0.54000  -0.44000 -791.07797
 32.81862   0.00000  13.30382   0.58000  -0.43000 -786.17195
 31.98506   0.00000  13.94396   0.61000  -0.42000 -781.85141
 30.92186   0.00000  14.85594   0.65000  -0.40000 -778.80798
 29.75395   0.00000  15.46684   0.69000  -0.39000 -764.77478
 28.58832   0.00000  15.98739   0.73000  -0.38000 -748.09139
 27.43285   0.00000  16.42224   0.77000  -0.37000 -729.28751
 26.59794   0.00000  16.75169   0.80000  -0.36000 -716.52045
 25.55378   0.00000  17.28144   0.84000  -0.34000 -705.12425
